Time,Symbol,Price,Quantity,Type,Status,Value,Tag
2024-11-07T19:12:00Z,GOOGL,0,-55,Limit,Canceled,0,"" 
2024-11-07T19:12:00Z,GOOGL,173.803532958,-55,Stop Limit,Filled,-9559.19431269,"" 
2024-11-15T14:30:00Z,GOOGL,0,56,Stop Limit,Canceled,0,"" 
2024-11-15T14:30:00Z,GOOGL,171.424026492,-58,Stop Limit,Filled,-9942.593536536,"" 
2024-11-15T15:36:00Z,GOOGL,0,58,Limit,Canceled,0,"" 
2024-11-15T15:36:00Z,GOOGL,176.591239278,58,Stop Limit,Filled,10242.291878124,"" 
2024-11-20T14:30:00Z,GOOGL,0,55,Stop Limit,Canceled,0,"" 
2024-11-20T14:30:00Z,GOOGL,173.893137804,-57,Stop Limit,Filled,-9911.908854828,"" 
2024-11-20T15:08:00Z,GOOGL,165.2,57,Limit,Filled,9416.4,"" 
2024-11-20T15:08:00Z,GOOGL,0,57,Stop Limit,Canceled,0,"" 
2024-11-22T14:30:00Z,GOOGL,0,58,Stop Limit,Canceled,0,"" 
2024-11-22T14:30:00Z,GOOGL,163.48,-61,Stop Limit,Filled,-9972.28,"" 
2024-11-22T14:33:00Z,GOOGL,0,61,Limit,Canceled,0,"" 
2024-11-22T14:33:00Z,GOOGL,168.417286104,61,Stop Limit,Filled,10273.454452344,"" 
2024-11-27T14:30:00Z,GOOGL,0,58,Stop Limit,Canceled,0,"" 
2024-11-27T14:30:00Z,GOOGL,0,-60,Stop Limit,Canceled,0,"" 
2024-11-29T14:30:00Z,GOOGL,0,58,Stop Limit,Canceled,0,"" 
2024-11-29T14:30:00Z,GOOGL,0,-60,Stop Limit,Canceled,0,"" 
2024-12-02T14:30:00Z,GOOGL,0,58,Stop Limit,Canceled,0,"" 
2024-12-02T14:30:00Z,GOOGL,0,-60,Stop Limit,Canceled,0,"" 
2024-12-03T14:30:00Z,GOOGL,0,57,Stop Limit,Canceled,0,"" 
2024-12-03T14:30:00Z,GOOGL,0,-59,Stop Limit,Canceled,0,"" 
2024-12-04T14:30:00Z,GOOGL,174.03252312,57,Stop Limit,Filled,9919.85381784,"" 
2024-12-04T14:30:00Z,GOOGL,0,-59,Stop Limit,Canceled,0,"" 
2024-12-04T20:04:00Z,GOOGL,182.73,-57,Limit,Filled,-10415.61,"" 
2024-12-04T20:04:00Z,GOOGL,0,-57,Stop Limit,Canceled,0,"" 
2024-12-06T14:30:00Z,MSFT,0,22,Stop Limit,Canceled,0,"" 
2024-12-06T14:30:00Z,MSFT,0,-23,Stop Limit,Canceled,0,"" 
2024-12-09T14:30:00Z,MSFT,0,22,Stop Limit,Canceled,0,"" 
2024-12-09T14:30:00Z,MSFT,0,-23,Stop Limit,Canceled,0,"" 
2024-12-10T14:30:00Z,MSFT,0,22,Stop Limit,Canceled,0,"" 
2024-12-10T14:30:00Z,MSFT,0,-23,Stop Limit,Canceled,0,"" 
2024-12-11T14:30:00Z,MSFT,0,22,Stop Limit,Canceled,0,"" 
2024-12-11T14:30:00Z,MSFT,0,-23,Stop Limit,Canceled,0,"" 
2024-12-11T14:30:00Z,GOOGL,0,53,Stop Limit,Canceled,0,"" 
2024-12-11T14:30:00Z,GOOGL,0,-55,Stop Limit,Canceled,0,"" 
2024-12-12T14:30:00Z,MSFT,0,21,Stop Limit,Canceled,0,"" 
2024-12-12T14:30:00Z,MSFT,0,-22,Stop Limit,Canceled,0,"" 
2024-12-12T14:30:00Z,GOOGL,0,50,Stop Limit,Canceled,0,"" 
2024-12-12T14:30:00Z,GOOGL,0,-52,Stop Limit,Canceled,0,"" 
2024-12-13T14:30:00Z,MSFT,0,21,Stop Limit,Canceled,0,"" 
2024-12-13T14:30:00Z,MSFT,0,-22,Stop Limit,Canceled,0,"" 
2024-12-13T14:30:00Z,GOOGL,0,51,Stop Limit,Canceled,0,"" 
2024-12-13T14:30:00Z,GOOGL,0,-53,Stop Limit,Canceled,0,"" 
2024-12-16T14:30:00Z,MSFT,0,22,Stop Limit,Canceled,0,"" 
2024-12-16T14:30:00Z,MSFT,0,-22,Stop Limit,Canceled,0,"" 
2024-12-16T14:30:00Z,GOOGL,193.19,51,Stop Limit,Filled,9852.69,"" 
2024-12-16T14:30:00Z,GOOGL,0,-53,Stop Limit,Canceled,0,"" 
2024-12-16T14:42:00Z,GOOGL,0,-51,Limit,Canceled,0,"" 
2024-12-16T14:42:00Z,GOOGL,187.2,-51,Stop Limit,Filled,-9547.2,"" 
2024-12-17T14:30:00Z,MSFT,0,21,Stop Limit,Canceled,0,"" 
2024-12-17T14:30:00Z,MSFT,0,-22,Stop Limit,Canceled,0,"" 
2024-12-18T14:30:00Z,MSFT,0,21,Stop Limit,Canceled,0,"" 
2024-12-18T14:30:00Z,MSFT,443.105168454,-22,Stop Limit,Filled,-9748.313705988,"" 
2024-12-18T20:01:00Z,MSFT,420.95,22,Limit,Filled,9260.9,"" 
2024-12-18T20:01:00Z,MSFT,0,22,Stop Limit,Canceled,0,"" 
2024-12-19T14:30:00Z,GOOGL,192.08,52,Stop Limit,Filled,9988.16,"" 
2024-12-19T14:30:00Z,GOOGL,0,-54,Stop Limit,Canceled,0,"" 
2024-12-19T14:32:00Z,GOOGL,0,-52,Limit,Canceled,0,"" 
2024-12-19T14:32:00Z,GOOGL,186.13,-52,Stop Limit,Filled,-9678.76,"" 
2024-12-23T14:30:00Z,GOOGL,194.376295504,51,Stop Limit,Filled,9913.191070704,"" 
2024-12-23T14:30:00Z,GOOGL,0,-53,Stop Limit,Canceled,0,"" 
2024-12-23T20:51:00Z,GOOGL,0,-51,Limit,Canceled,0,"" 
2024-12-23T20:51:00Z,GOOGL,188.495468144,-51,Stop Limit,Filled,-9613.268875344,"" 
2024-12-31T14:30:00Z,MSFT,0,23,Stop Limit,Canceled,0,"" 
2024-12-31T14:30:00Z,MSFT,0,-24,Stop Limit,Canceled,0,"" 
2024-12-31T14:30:00Z,GOOGL,0,51,Stop Limit,Canceled,0,"" 
2024-12-31T14:30:00Z,GOOGL,0,-53,Stop Limit,Canceled,0,"" 
